timestamp,X (mg),Y (mg),Z (mg)
3535211,-616,758,170
3535254,-617,755,149
3535300,-613,753,168
3535390,-614,754,194
3535418,-604,755,184
3535450,-629,752,166
3535510,-607,748,165
3535540,-622,750,198
3535600,-603,750,194
3535660,-615,752,183
3535690,-620,744,171
3535751,-606,751,178
3535810,-617,752,205
3535840,-603,749,191
3535900,-631,753,171
3535960,-608,753,168
3535990,-626,754,204
3536050,-607,756,200
3536110,-593,769,172
3536140,-629,768,150
3536200,-620,764,155
3536260,-573,741,111
3536290,-706,741,197
3536351,-640,697,200
3536410,-661,680,175
3536440,-671,735,155
3536501,-664,770,174
3536560,-672,696,197
3536590,-545,700,199
3536651,-666,729,64
3536710,-666,719,116
3536740,-693,723,166
3536800,-673,708,185
3536860,-687,717,177
3536890,-688,702,107
3536951,-718,744,144
3537010,-621,704,201
3537040,-652,693,196
3537100,-689,681,170
3537160,-700,695,194
3537220,-638,724,248
3537250,-643,671,253
3537310,-654,700,206
3537340,-599,744,174
3537400,-558,735,217
3537460,-576,754,266
3537490,-598,763,294
3537551,-584,743,199
3537610,-610,762,166
3537640,-590,781,196
3537701,-569,785,225
3537760,-564,799,227
3537790,-540,812,210
3537850,-507,821,186
3537910,-577,795,184
3537940,-548,799,152
3538000,-546,805,147
3538060,-551,807,162
3538090,-567,799,179
3538151,-578,793,175
3538210,-582,786,153
3538240,-558,803,135
3538300,-552,793,126
3538361,-587,777,137
3538390,-581,785,128
3538450,-600,783,120
3538510,-617,773,128
3538540,-590,766,147
3538600,-598,772,169
3538660,-591,774,151
3538690,-624,757,146
3538750,-592,764,133
3538810,-585,779,153
3538839,-586,771,173
3538900,-591,762,163
3538960,-607,766,139
3538990,-615,765,135
3539050,-600,764,154
3539110,-605,762,173
3539140,-604,756,153
3539200,-618,763,145
3539260,-597,761,152
3539291,-613,761,164
3539350,-601,769,144
3539410,-605,768,135
3539440,-606,767,153
3539500,-599,765,158
3539560,-605,767,146
3539591,-604,766,139
3539651,-603,769,150
3539710,-602,770,154
3539741,-599,765,145
3539800,-605,768,144
3539860,-603,767,160
3539890,-597,764,157
3539951,-605,770,138
3540010,-601,770,146
3540041,-595,768,165
3540100,-600,767,157
3540160,-596,771,145
3540190,-604,768,152
3540250,-598,766,155
3540310,-598,770,151
3540341,-600,768,156
3540400,-600,767,154
3540460,-601,768,149
3540491,-595,770,151
3540550,-601,768,157
3540610,-598,768,152
3540640,-597,772,151
3540700,-598,765,154
3540760,-600,772,157
3540790,-601,770,145
3540851,-590,769,143
3540910,-604,771,167
3540940,-589,765,156
3541000,-611,770,146
3541060,-601,765,141
3541090,-592,771,153
3541151,-596,772,162
3541211,-595,765,154
3541241,-599,771,139
3541300,-600,771,151
3541361,-596,765,163
3541390,-596,769,154
3541450,-601,772,145
3541511,-595,767,150
3541540,-600,770,154
3541600,-595,772,150
3541660,-601,774,157
3541690,-591,768,146
3541750,-601,773,145
3541810,-600,767,161
3541840,-595,764,163
3541900,-596,774,143
3541961,-600,771,146
3541990,-601,765,154
3542051,-591,775,143
3542110,-602,773,155
3542141,-588,766,156
3542200,-606,772,142
3542261,-596,772,133
3542290,-597,772,153
3542350,-590,772,157
3542410,-595,775,147
3542440,-596,773,141
3542500,-596,768,150
3542560,-595,773,152
3542590,-592,776,152
3542650,-599,769,151
3542710,-595,773,146
3542740,-597,774,148
3542800,-592,772,157
3542860,-596,770,147
3542890,-597,775,144
3542950,-599,773,156
3543010,-594,768,159
3543040,-593,772,147
3543100,-604,766,140
3543161,-596,771,136
3543191,-612,768,153
3543250,-586,767,153
3543310,-614,766,153
3543340,-598,764,136
3543400,-605,769,147
3543460,-589,768,156
3543491,-593,773,150
3543550,-610,766,156
3543610,-599,766,153
3543640,-591,779,136
3543700,-597,774,135
3543760,-605,767,155
3543791,-597,767,151
3543850,-593,777,158
3543911,-593,769,164
3543940,-597,770,163
3544000,-581,773,149
3544060,-593,776,166
3544090,-588,775,182
3544150,-589,771,175
3544210,-586,775,148
3544240,-592,776,173
3544301,-581,768,186
3544361,-593,774,163
3544390,-596,772,144
3544450,-592,772,157
3544510,-587,776,178
