timestamp,X (mg),Y (mg),Z (mg)
44378.0,-963.0,-886.0,-830.0
44439.0,-723.0,-882.0,-850.0
44468.0,-322.0,-688.0,-432.0
44529.0,-757.0,-732.0,-769.0
44589.0,-712.0,-550.0,-493.0
44618.0,-225.0,-475.0,-405.0
44679.0,-392.0,-454.0,-186.0
44739.0,-493.0,-535.0,-452.0
44769.0,-349.0,-581.0,-362.0
44829.0,-526.0,-615.0,-407.0
44888.0,-833.0,-786.0,-564.0
44918.0,-719.0,-710.0,-683.0
44979.0,-1208.0,-664.0,-529.0
45039.0,-587.0,-624.0,-593.0
45068.0,-1052.0,-626.0,-561.0
45129.0,-611.0,-572.0,-523.0
45189.0,-254.0,-476.0,-202.0
45218.0,-350.0,-431.0,-234.0
45279.0,-452.0,-490.0,-228.0
45369.0,-488.0,-644.0,-252.0
45402.0,-532.0,-750.0,-234.0
45428.0,-630.0,-839.0,-498.0
45488.0,-904.0,-860.0,-609.0
45518.0,-898.0,-954.0,-804.0
45578.0,-582.0,-797.0,-758.0
45639.0,-641.0,-770.0,-762.0
45668.0,-871.0,-600.0,-605.0
45729.0,-394.0,-461.0,-371.0
45789.0,-267.0,-438.0,-213.0
45819.0,-465.0,-470.0,-443.0
45878.0,-490.0,-555.0,-351.0
45939.0,-485.0,-578.0,-367.0
45968.0,-689.0,-697.0,-579.0
46029.0,-861.0,-766.0,-519.0
46089.0,-1044.0,-731.0,-617.0
46119.0,-966.0,-544.0,-666.0
46179.0,-742.0,-551.0,-466.0
46239.0,-818.0,-503.0,-631.0
46268.0,-396.0,-453.0,-265.0
46329.0,-288.0,-401.0,-257.0
46389.0,-455.0,-467.0,-242.0
46418.0,-568.0,-579.0,-309.0
46479.0,-491.0,-686.0,-277.0
46539.0,-583.0,-794.0,-401.0
46568.0,-816.0,-854.0,-683.0
46629.0,-887.0,-855.0,-582.0
46689.0,-500.0,-832.0,-666.0
46719.0,-654.0,-803.0,-782.0
46779.0,-903.0,-674.0,-828.0
46839.0,-584.0,-434.0,-374.0
46868.0,-268.0,-385.0,-154.0
46929.0,-420.0,-435.0,-419.0
46989.0,-438.0,-547.0,-365.0
47018.0,-481.0,-547.0,-388.0
47079.0,-681.0,-641.0,-450.0
47139.0,-799.0,-778.0,-593.0
47168.0,-926.0,-748.0,-643.0
47229.0,-1072.0,-587.0,-719.0
47289.0,-1101.0,-517.0,-527.0
47319.0,-675.0,-506.0,-663.0
47379.0,-396.0,-433.0,-249.0
47439.0,-324.0,-388.0,-228.0
47468.0,-368.0,-478.0,-216.0
47529.0,-541.0,-613.0,-276.0
47589.0,-544.0,-714.0,-377.0
47618.0,-731.0,-758.0,-488.0
